taxon,recipient_post_fmt,donor_pre_fmt,taxon_id,experiment_id
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G,0.001414171806830149,4.3738154249890656e-4,57,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.024010831954265083,0.00324391310686689,65,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.014683315781555588,0.00812800699810468,68,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A,0.0010531066646607492,0.014324245516839189,83,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,0.010922220550624341,0.019390581717451522,85,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,0.0034602076124567475,0.012501822423093745,89,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,0.01480367082894539,0.009585945473101034,91,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.007341657890777794,0.004155124653739612,96,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.01814352339401234,0.007362589298731593,97,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__OEMS01,0.004994734466676696,0.005685960052485785,112,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524,0.023108169098841586,0.01720367400495699,113,goyal_036_d30
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.030072110085965296,0.01826179685417222,1,goyal_038_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427,0.003936140063608024,0.010163956278325779,4,goyal_038_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter,5.668041691595554e-4,0.0018328445747800588,6,goyal_038_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.0270806436376232,0.034724073580378566,8,goyal_038_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.008470573416884467,0.018195147960543855,10,goyal_038_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,0.006927606511950121,0.022593974940015995,11,goyal_038_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,0.027049154517114336,0.004232204745401227,13,goyal_038_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.018169222533614637,0.014929352172753933,19,goyal_038_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.004345498630223258,0.017428685683817648,22,goyal_038_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,0.09912775136190446,0.048020527859237536,29,goyal_038_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I,0.0012910539408634318,0.004032258064516129,58,goyal_038_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,5.668041691595554e-4,0.0021327645961077045,65,goyal_038_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.019869635041093302,0.03039189549453479,96,goyal_038_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.006927606511950121,0.010430551852839243,97,goyal_038_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1994,0.003999118304625752,0.0040989069581444946,110,goyal_038_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__OEMS01,0.005164215763453727,0.00416555585177286,112,goyal_038_d30
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister,0.0042825203892055295,0.014296187683284457,117,goyal_038_d30
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,1.5744560254432092e-4,0.0030325246600906423,125,goyal_038_d30
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.033240212154338235,0.055430914436020426,1,goyal_039_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,0.005992145430989109,0.003906854401980505,2,goyal_039_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427,0.0010931616664642293,0.0010830883490639022,4,goyal_039_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.022268108020567636,0.015395327247408325,8,goyal_039_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium,0.0019029110490303251,8.123162617979266e-4,25,goyal_039_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.012227215676748046,0.016594460776729072,36,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.006397020122272157,0.039300634380318736,41,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.018462285922506982,0.04405848677084945,42,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,0.0024697356168265922,0.0015472690700912889,45,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.01579011296003887,0.034001237815256075,46,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066135,0.0010931616664642293,0.0011217700758161845,62,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.013806226972751934,2.3209036051369334e-4,65,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.0027531479007247258,0.004641807210273866,68,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_A,0.0058301955544758895,0.012997060188766826,70,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter,9.312117899510101e-4,0.0010830883490639022,90,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.016275962589578526,0.003984217855485069,96,goyal_039_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.01546621320701243,0.03520037134457682,97,goyal_039_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,0.008148705697548842,0.00825265263834804,2,goyal_040_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia,0.004712504499787283,0.0016433853738701725,3,goyal_040_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427,0.0013744804791046242,2.1435461398306598e-4,4,goyal_040_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.022678927905226298,0.04755099853524347,8,goyal_040_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.07438557450011454,0.21410453360008574,10,goyal_040_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,0.005497921916418497,0.0067878961094637565,15,goyal_040_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.0030434924894459535,0.005751848808545604,19,goyal_040_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A,2.945315312367052e-4,0.0017505626808617056,20,goyal_040_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus,0.01600287986386098,0.0031438676717516346,26,goyal_040_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,5.890630624734104e-4,7.145153799435533e-4,35,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.008574140131557417,0.007788217641384731,41,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.03877998494616618,0.01600514451073559,42,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.05265569263998429,0.028151905969775997,46,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.018457309290833526,0.021971347933264263,53,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella,0.0028798638609811174,0.0031081419027544567,54,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,0.0014399319304905587,0.00885999071130006,55,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter,0.014562947933370422,0.009110071094280305,67,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_A,0.012763033020257225,0.015397806437783573,70,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus,0.00841051150309258,0.01482619413382873,78,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41,0.01495565664168603,0.01779143296059448,79,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A,0.0014072062047975915,0.003322496516737523,83,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417,0.019766338318552214,0.010181844164195635,86,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,0.016101057040939882,0.013968775677896467,88,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,0.01577379978401021,0.023936265228109033,91,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor,0.001636286284648362,0.0020006430638419494,92,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,0.001767189187420231,0.001286127683898396,93,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.09287560951664103,0.051802365045907614,96,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.02706417514808391,0.021471187167303778,97,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium,7.854174166312137e-4,0.0018577399878532386,103,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524,0.003272572569296724,0.005930477653531492,113,goyal_040_d30
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella,4.908858853945086e-4,0.008931442249294416,123,goyal_040_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.00799605673914234,0.018462594371997255,41,goyal_004_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.03713237307629114,0.034934797529169524,46,goyal_004_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella,0.009200942001204885,0.014550446122168841,54,goyal_004_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.022509447395804807,0.011050102951269732,65,goyal_004_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1375,0.006243496357960458,0.005765271105010295,77,goyal_004_d180
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella,0.036256092885700204,0.005010295126973233,123,goyal_004_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.027285223367697595,0.052726481377852394,8,goyal_005_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.21855670103092784,0.1255362805446745,10,goyal_005_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.003161512027491409,0.0016787912702853946,22,goyal_005_d180
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.011069928341981715,0.006271344303011487,1,goyal_007_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.2234247590808006,0.10394287488357654,10,goyal_007_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.014479861625895726,0.008568767463520645,19,goyal_007_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus,0.007956510995799358,0.00391182862465073,26,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,0.023721275018532245,0.009438062713443031,38,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.051297257227575985,0.04153989444271965,41,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.03745984680009884,0.030425333747283453,46,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.009043736100815419,0.009686432784849425,53,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,0.007363479120336051,0.008941322570630239,61,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.014035087719298246,0.03725551071095933,65,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41,0.00583148010872251,0.005650419124495498,79,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter,0.0016308376575240918,0.0032909034461347407,90,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter,0.005584383493946133,0.0022353306426575598,94,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.08124536693847294,0.055262340887923006,96,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.04462564862861379,0.00782365724930146,97,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C,0.004101803805287868,0.010866190624029805,101,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__GCA-900066495,0.011218186310847542,0.003104625892579944,107,goyal_007_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter,0.004892512972572276,0.009065507606333437,109,goyal_007_d180
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus,0.044329132690882136,0.023160509158646383,114,goyal_007_d180
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,0.0664195700518903,0.09022042843837318,127,goyal_007_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.0017642611106443754,0.03064137537270824,8,goyal_010_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.003276484919768126,0.0352090338133604,41,goyal_010_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.0057968579349743764,0.04212396117490325,96,goyal_010_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__GCA-900066495,3.360497353608334e-4,3.8063820338768e-4,107,goyal_010_d180
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.017457585443816082,0.028486213403128614,1,goyal_011_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.040767150233587415,0.032016556089841136,8,goyal_011_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485,0.007228915662650603,0.0036520786414267455,16,goyal_011_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella,0.001671994098844357,0.002434719094284497,17,goyal_011_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.005753626751905582,0.00602592975835413,42,goyal_011_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,0.013769363166953529,0.015399598271349443,43,goyal_011_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,0.007573149741824441,0.0041390224602836445,45,goyal_011_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.0037865748709122204,0.011017103901637348,46,goyal_011_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,0.011458077206786328,0.026721042059772354,61,goyal_011_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.032062945660191786,0.008460648852638628,65,goyal_011_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter,0.002065404475043029,0.007669365146996165,67,goyal_011_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.04111138431276125,0.03633818248219611,96,goyal_011_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.01317924760265552,0.022886359486274273,97,goyal_011_d180
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,0.036537988689451684,0.04224237628583602,127,goyal_011_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.08877756905308565,0.145985401459854,8,goyal_016_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.1124330341612746,0.1534336362282139,10,goyal_016_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.01607180129409309,0.03381498584835394,19,goyal_016_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.0073749391219647955,0.010502011023387457,42,goyal_016_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.02142906839212412,0.006033070162371518,46,goyal_016_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.025186112850483545,0.0035006703411291523,53,goyal_016_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615,0.006192165866555347,7.448234768359899e-4,63,goyal_016_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41,0.00229597161344187,0.0018620586920899747,79,goyal_016_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus,6.261740763932373e-4,0.0019365410397735737,81,goyal_016_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417,0.0019480971265567384,0.007895128854461492,86,goyal_016_d180
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus,0.039935991094413134,0.09071949947862357,114,goyal_016_d180
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister,0.02567313713212273,0.0023834351258751676,117,goyal_016_d180
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,0.012314756835733668,0.028601221510502012,122,goyal_016_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium,0.025533624053247647,0.0071732199787460146,25,goyal_022_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,0.02025476245122791,0.013150903294367694,43,goyal_022_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81,0.009869176038558641,0.003918703506907545,48,goyal_022_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas,0.05577232040394767,0.03440488841657811,59,goyal_022_d180
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella,0.006655955932981409,0.0038522848034006378,119,goyal_022_d180
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,0.09473261418407161,0.12227683315621679,122,goyal_022_d180
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter,0.01715630020656415,0.004649309245483528,124,goyal_022_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.10251545382214333,0.08776811594202899,8,goyal_023_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.03170328661484791,0.021101449275362318,10,goyal_023_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,0.009547707938062306,0.004753623188405797,15,goyal_023_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.032988554991125525,0.03147826086956522,19,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.0035497888487667543,0.0055072463768115944,42,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus,0.01279148050676296,0.006782608695652174,44,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.04327070200134647,0.02017391304347826,46,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q,0.004284227920925393,0.002956521739130435,49,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A,0.0012240651202643981,0.002028985507246377,51,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea,0.003917008384846074,0.0038260869565217392,52,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.009608911194075524,0.022492753623188404,53,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,0.004773853969031153,0.0012753623188405797,55,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter,0.0375175959361038,0.01582608695652174,67,goyal_023_d180
